ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-12-15,1604.803090822785,155.59038742223456,5432.622103782752,1604.803090822785,1604.803090822785,1182.5565950849766,1182.5565950849766,1182.5565950849766,-98.72540762540473,-98.72540762540473,-98.72540762540473,1281.2820027103817,1281.2820027103817,1281.2820027103817,0.0,0.0,0.0,2787.3596859077616
2015-12-16,1605.417816951711,-662.5467220160651,4798.667286359506,1605.417816951711,1605.417816951711,421.4539849689552,421.4539849689552,421.4539849689552,-870.5608899133894,-870.5608899133894,-870.5608899133894,1292.0148748823444,1292.0148748823444,1292.0148748823444,0.0,0.0,0.0,2026.8718019206663
2015-12-17,1606.0325430806372,392.88539408112274,5627.210313278819,1606.0325430806372,1606.0325430806372,1399.811869903885,1399.811869903885,1399.811869903885,106.95281404452766,106.95281404452766,106.95281404452766,1292.8590558593573,1292.8590558593573,1292.8590558593573,0.0,0.0,0.0,3005.844412984522
2015-12-18,1606.647269209563,509.04978880282863,5736.118310006159,1606.647269209563,1606.647269209563,1600.1265923712167,1600.1265923712167,1600.1265923712167,317.2228229608089,317.2228229608089,317.2228229608089,1282.9037694104074,1282.9037694104074,1282.9037694104074,0.0,0.0,0.0,3206.77386158078
2015-12-19,1607.2619953384894,213.6153737940709,5312.917113354242,1607.2619953384894,1607.2619953384894,1259.6673446410618,1259.6673446410618,1259.6673446410618,-1.781404488839948,-1.781404488839948,-1.781404488839948,1261.4487491299017,1261.4487491299017,1261.4487491299017,0.0,0.0,0.0,2866.9293399795515
2015-12-20,1607.8767214674156,291.1232913608269,5585.199135944094,1607.8767214674156,1607.8767214674156,1373.8079147208548,1373.8079147208548,1373.8079147208548,145.78373138404444,145.78373138404444,145.78373138404444,1228.0241833368104,1228.0241833368104,1228.0241833368104,0.0,0.0,0.0,2981.6846361882704
2015-12-21,1608.4914475963417,538.7909204611334,5756.422008757602,1608.4914475963417,1608.4914475963417,1583.5138387496668,1583.5138387496668,1583.5138387496668,401.1083336375801,401.1083336375801,401.1083336375801,1182.4055051120868,1182.4055051120868,1182.4055051120868,0.0,0.0,0.0,3192.0052863460087
2015-12-22,1609.1061737252678,-118.78425909942968,5303.643647490493,1609.1061737252678,1609.1061737252678,1025.8972200786259,1025.8972200786259,1025.8972200786259,-98.7254076255922,-98.7254076255922,-98.7254076255922,1124.6226277042178,1124.6226277042178,1124.6226277042178,0.0,0.0,0.0,2635.0033938038937
2015-12-23,1609.7208998541937,-677.1254851674965,4500.779518353824,1609.7208998541937,1609.7208998541937,184.40246343943727,184.40246343943727,184.40246343943727,-870.5608899140293,-870.5608899140293,-870.5608899140293,1054.9633533534666,1054.9633533534666,1054.9633533534666,0.0,0.0,0.0,1794.123363293631
2015-12-24,1610.4860472973814,137.58584262199966,5447.558798190715,1610.4860472973814,1610.4860472973814,1080.92363328625,1080.92363328625,1080.92363328625,106.95281404366092,106.95281404366092,106.95281404366092,973.9708192425892,973.9708192425892,973.9708192425892,0.0,0.0,0.0,2691.4096805836316
2015-12-25,1611.2511947405694,290.91394888664786,5525.920070846549,1611.2511947405694,1611.2511947405694,1199.6578075493844,1199.6578075493844,1199.6578075493844,317.22282296083466,317.22282296083466,317.22282296083466,882.43498458855,882.43498458855,882.43498458855,0.0,0.0,0.0,2810.9090022899536
2015-12-26,1612.016342183757,-311.42875577841954,5018.893624766033,1612.016342183757,1612.016342183757,779.5968999738473,779.5968999738473,779.5968999738473,-1.781404488367511,-1.781404488367511,-1.781404488367511,781.3783044622148,781.3783044622148,781.3783044622148,0.0,0.0,0.0,2391.613242157604
2015-12-27,1612.7814896269447,-192.123976288949,5142.880186005512,1612.7814896269447,1612.7814896269447,817.8196067531918,817.8196067531918,817.8196067531918,145.7837313837248,145.7837313837248,145.7837313837248,672.0358753694671,672.0358753694671,672.0358753694671,0.0,0.0,0.0,2430.6010963801364
2015-12-28,1613.5466370701324,-120.16562338050367,5196.135853585094,1613.5466370701324,1613.5466370701324,956.9388051492577,956.9388051492577,956.9388051492577,401.108333637307,401.108333637307,401.108333637307,555.8304715119507,555.8304715119507,555.8304715119507,0.0,0.0,0.0,2570.4854422193903
2015-12-29,1614.3117845133202,-620.6376446873318,4383.222817216966,1614.3117845133202,1614.3117845133202,335.6176080520383,335.6176080520383,335.6176080520383,-98.72540762465964,-98.72540762465964,-98.72540762465964,434.3430156766979,434.3430156766979,434.3430156766979,0.0,0.0,0.0,1949.9293925653585
2015-12-30,1615.076931956508,-1394.8837385636905,3701.1290857296804,1615.076931956508,1615.076931956508,-561.2817481573754,-561.2817481573754,-561.2817481573754,-870.560889913876,-870.560889913876,-870.560889913876,309.27914175650045,309.27914175650045,309.27914175650045,0.0,0.0,0.0,1053.7951837991325
2015-12-31,1615.8420793996956,-699.7702340249772,4765.825704607617,1615.8420793996956,1615.8420793996956,289.38541816402414,289.38541816402414,289.38541816402414,106.95281404423946,106.95281404423946,106.95281404423946,182.43260411978468,182.43260411978468,182.43260411978468,0.0,0.0,0.0,1905.2274975637197
2016-01-02,1617.3723742860711,-1203.3981252123783,4120.313767826927,1617.3723742860711,1617.3723742860711,-71.00911267309283,-71.00911267309283,-71.00911267309283,-1.7814044897581323,-1.7814044897581323,-1.7814044897581323,-69.2277081833347,-69.2277081833347,-69.2277081833347,0.0,0.0,0.0,1546.3632616129782
2016-01-03,1618.1375217292587,-1033.56781630937,4260.533313863076,1618.1375217292587,1618.1375217292587,-44.5859697267202,-44.5859697267202,-44.5859697267202,145.78373138416586,145.78373138416586,145.78373138416586,-190.36970111088607,-190.36970111088607,-190.36970111088607,0.0,0.0,0.0,1573.5515520025385
2016-01-04,1618.9026691724464,-1113.471071506339,4351.3674283646205,1618.9026691724464,1618.9026691724464,95.07639513195011,95.07639513195011,95.07639513195011,401.1083336380714,401.1083336380714,401.1083336380714,-306.0319385061214,-306.0319385061214,-306.0319385061214,0.0,0.0,0.0,1713.9790643043966
2016-01-05,1619.6678166156341,-1704.5281160614481,3664.16861271986,1619.6678166156341,1619.6678166156341,-513.3033266099847,-513.3033266099847,-513.3033266099847,-98.72540762528449,-98.72540762528449,-98.72540762528449,-414.57791898470026,-414.57791898470026,-414.57791898470026,0.0,0.0,0.0,1106.3644900056495
2016-01-07,1621.1981115020096,-1486.3864287752092,3675.16877294441,1621.1981115020096,1621.1981115020096,-497.594286905884,-497.594286905884,-497.594286905884,106.95281404521432,106.95281404521432,106.95281404521432,-604.5471009510984,-604.5471009510984,-604.5471009510984,0.0,0.0,0.0,1123.6038245961256
2016-01-08,1621.9632589451974,-1400.602112469321,3878.8090681987374,1621.9632589451974,1621.9632589451974,-366.3424753494179,-366.3424753494179,-366.3424753494179,317.2228229608861,317.2228229608861,317.2228229608861,-683.565298310304,-683.565298310304,-683.565298310304,0.0,0.0,0.0,1255.6207835957794
2016-01-09,1622.7284063883853,-1832.3767147402625,3565.059156823491,1622.7284063883853,1622.7284063883853,-752.4925400313972,-752.4925400313972,-752.4925400313972,-1.7814044897883736,-1.7814044897883736,-1.7814044897883736,-750.7111355416088,-750.7111355416088,-750.7111355416088,0.0,0.0,0.0,870.2358663569881
2016-01-10,1623.4935538315726,-1756.534999807107,3569.9512029707344,1623.4935538315726,1623.4935538315726,-659.5927821346922,-659.5927821346922,-659.5927821346922,145.78373138384626,145.78373138384626,145.78373138384626,-805.3765135185384,-805.3765135185384,-805.3765135185384,0.0,0.0,0.0,963.9007716968804
2016-01-11,1624.2587012747606,-1447.8624114087413,3658.5159990797133,1624.2587012747606,1624.2587012747606,-446.11267020726086,-446.11267020726086,-446.11267020726086,401.10833363779835,401.10833363779835,401.10833363779835,-847.2210038450593,-847.2210038450593,-847.2210038450593,0.0,0.0,0.0,1178.1460310674997
2016-01-14,1626.5541436043238,-1978.40491968086,3529.0428010259175,1626.5541436043238,1626.5541436043238,-789.5956790746536,-789.5956790746536,-789.5956790746536,106.95281404355497,106.95281404355497,106.95281404355497,-896.5484931182089,-896.5484931182089,-896.5484931182089,0.0,0.0,0.0,836.9584645296702
2016-01-15,1627.3192910475116,-1741.7739289162023,3648.604855261861,1627.3192910475116,1627.3192910475116,-571.9573367834076,-571.9573367834076,-571.9573367834076,317.22282296056596,317.22282296056596,317.22282296056596,-889.1801597439737,-889.1801597439737,-889.1801597439737,0.0,0.0,0.0,1055.361954264104
2016-01-16,1628.0844384906993,-1894.4066641213133,3393.9044894613367,1628.0844384906993,1628.0844384906993,-873.118242086582,-873.118242086582,-873.118242086582,-1.7814044893159,-1.7814044893159,-1.7814044893159,-871.3368375972663,-871.3368375972663,-871.3368375972663,0.0,0.0,0.0,754.9661964041173
2016-01-17,1628.849585933887,-1477.9665400719075,3757.795166016783,1628.849585933887,1628.849585933887,-698.4328062977773,-698.4328062977773,-698.4328062977773,145.78373138446835,145.78373138446835,145.78373138446835,-844.2165376822456,-844.2165376822456,-844.2165376822456,0.0,0.0,0.0,930.4167796361097
2016-01-21,1631.910175706638,-1712.8998396073293,3684.1517752474088,1631.910175706638,1631.910175706638,-565.8719791910736,-565.8719791910736,-565.8719791910736,106.95281404452984,106.95281404452984,106.95281404452984,-672.8247932356036,-672.8247932356036,-672.8247932356036,0.0,0.0,0.0,1066.0381965155643
2016-01-22,1632.6753231498258,-1514.087584387333,3953.186025990833,1632.6753231498258,1632.6753231498258,-305.4586961784033,-305.4586961784033,-305.4586961784033,317.22282296059166,317.22282296059166,317.22282296059166,-622.681519138995,-622.681519138995,-622.681519138995,0.0,0.0,0.0,1327.2166269714226
2016-01-23,1633.4404705930133,-1299.9387069487107,3832.10426132504,1633.4404705930133,1633.4404705930133,-574.9373077232848,-574.9373077232848,-574.9373077232848,-1.7814044888434133,-1.7814044888434133,-1.7814044888434133,-573.1559032344413,-573.1559032344413,-573.1559032344413,0.0,0.0,0.0,1058.5031628697284
2016-01-24,1634.205618036201,-1546.1048186894154,3850.089913905224,1634.205618036201,1634.205618036201,-380.1965231802673,-380.1965231802673,-380.1965231802673,145.78373138509045,145.78373138509045,145.78373138509045,-525.9802545653578,-525.9802545653578,-525.9802545653578,0.0,0.0,0.0,1254.0090948559337
2016-01-25,1634.9707654793888,-1054.4446326814666,4133.211683215976,1634.9707654793888,1634.9707654793888,-81.69187601256498,-81.69187601256498,-81.69187601256498,401.1083336375244,401.1083336375244,401.1083336375244,-482.8002096500894,-482.8002096500894,-482.8002096500894,0.0,0.0,0.0,1553.2788894668238
2016-01-28,1637.2662078089518,-1420.4477305750697,3853.9773975275198,1637.2662078089518,1637.2662078089518,-284.6393267299087,-284.6393267299087,-284.6393267299087,106.9528140451084,106.9528140451084,106.9528140451084,-391.59214077501707,-391.59214077501707,-391.59214077501707,0.0,0.0,0.0,1352.626881079043
2016-01-30,1638.7965026953275,-1718.5514168534578,3908.00444934197,1638.7965026953275,1638.7965026953275,-375.50793897341464,-375.50793897341464,-375.50793897341464,-1.781404488622236,-1.781404488622236,-1.781404488622236,-373.7265344847924,-373.7265344847924,-373.7265344847924,0.0,0.0,0.0,1263.2885637219129
2016-01-31,1639.5616501385152,-1142.9652242220861,4030.581454211897,1639.5616501385152,1639.5616501385152,-233.96624731029377,-233.96624731029377,-233.96624731029377,145.78373138458983,145.78373138458983,145.78373138458983,-379.7499786948835,-379.7499786948835,-379.7499786948835,0.0,0.0,0.0,1405.5954028282215
2016-02-01,1640.326797581703,-917.7955896492793,4150.856865981316,1640.326797581703,1640.326797581703,5.051676146676933,5.051676146676933,5.051676146676933,401.10833363801675,401.10833363801675,401.10833363801675,-396.0566574913398,-396.0566574913398,-396.0566574913398,0.0,0.0,0.0,1645.37847372838
2016-02-02,1641.0919450248907,-1341.4763783683256,3803.7470656881806,1641.0919450248907,1641.0919450248907,-521.2630737927619,-521.2630737927619,-521.2630737927619,-98.72540762379423,-98.72540762379423,-98.72540762379423,-422.5376661689678,-422.5376661689678,-422.5376661689678,0.0,0.0,0.0,1119.8288712321287
2016-02-03,1641.8570924680785,-2574.6012000496116,3039.2746961072926,1641.8570924680785,1641.8570924680785,-1329.3719513307033,-1329.3719513307033,-1329.3719513307033,-870.5608899135511,-870.5608899135511,-870.5608899135511,-458.8110614171522,-458.8110614171522,-458.8110614171522,0.0,0.0,0.0,312.4851411373752
2016-02-04,1642.6222399112662,-1406.6706589170549,3815.121569821585,1642.6222399112662,1642.6222399112662,-397.2778189411955,-397.2778189411955,-397.2778189411955,106.95281404568692,106.95281404568692,106.95281404568692,-504.23063298688237,-504.23063298688237,-504.23063298688237,0.0,0.0,0.0,1245.3444209700706
2016-02-05,1643.387387354454,-1150.778081055895,4227.0350904146835,1643.387387354454,1643.387387354454,-240.678055220175,-240.678055220175,-240.678055220175,317.22282296216247,317.22282296216247,317.22282296216247,-557.9008781823375,-557.9008781823375,-557.9008781823375,0.0,0.0,0.0,1402.709332134279
2016-02-06,1644.1525347976417,-1705.8751415508061,3645.1398027123605,1644.1525347976417,1644.1525347976417,-620.4792206573284,-620.4792206573284,-620.4792206573284,-1.781404489081334,-1.781404489081334,-1.781404489081334,-618.697816168247,-618.697816168247,-618.697816168247,0.0,0.0,0.0,1023.6733141403133
2016-02-07,1644.9176822408292,-1550.8853981608527,3944.2232681542737,1644.9176822408292,1644.9176822408292,-539.5114097779267,-539.5114097779267,-539.5114097779267,145.78373138427014,145.78373138427014,145.78373138427014,-685.295141162197,-685.295141162197,-685.295141162197,0.0,0.0,0.0,1105.4062724629025
2016-02-08,1645.6828296840172,-1181.1340963775037,4008.9689913719403,1645.6828296840172,1645.6828296840172,-355.0867544519426,-355.0867544519426,-355.0867544519426,401.1083336377438,401.1083336377438,401.1083336377438,-756.1950880896864,-756.1950880896864,-756.1950880896864,0.0,0.0,0.0,1290.5960752320746
2016-02-09,1646.46340665358,-1858.1095578930717,3379.5876967816102,1646.46340665358,1646.46340665358,-928.488681869475,-928.488681869475,-928.488681869475,-98.72540762485646,-98.72540762485646,-98.72540762485646,-829.7632742446185,-829.7632742446185,-829.7632742446185,0.0,0.0,0.0,717.974724784105
2016-02-11,1648.0245605927064,-1939.8722773839627,3456.3078969224352,1648.0245605927064,1648.0245605927064,-870.9611144406234,-870.9611144406234,-870.9611144406234,106.9528140444239,106.9528140444239,106.9528140444239,-977.9139284850474,-977.9139284850474,-977.9139284850474,0.0,0.0,0.0,777.063446152083
2016-02-12,1648.8051375622692,-1651.7981089436346,3689.8610790197185,1648.8051375622692,1648.8051375622692,-731.6739116239331,-731.6739116239331,-731.6739116239331,317.22282296145124,317.22282296145124,317.22282296145124,-1048.8967345853844,-1048.8967345853844,-1048.8967345853844,0.0,0.0,0.0,917.1312259383361
2016-02-13,1649.5857145318323,-2013.6831118856721,3253.549081499313,1649.5857145318323,1649.5857145318323,-1117.2132512048065,-1117.2132512048065,-1117.2132512048065,-1.7814044895403958,-1.7814044895403958,-1.7814044895403958,-1115.431846715266,-1115.431846715266,-1115.431846715266,0.0,0.0,0.0,532.3724633270258
2016-02-14,1650.3662915013954,-2168.3503697081287,3433.5615511802494,1650.3662915013954,1650.3662915013954,-1030.0184707681924,-1030.0184707681924,-1030.0184707681924,145.78373138395054,145.78373138395054,145.78373138395054,-1175.8022021521429,-1175.8022021521429,-1175.8022021521429,0.0,0.0,0.0,620.347820733203
2016-02-15,1651.1468684709585,-1895.6354585419983,3452.0289329714255,1651.1468684709585,1651.1468684709585,-827.2881834005549,-827.2881834005549,-827.2881834005549,401.10833363747076,401.10833363747076,401.10833363747076,-1228.3965170380256,-1228.3965170380256,-1228.3965170380256,0.0,0.0,0.0,823.8586850704036
2016-02-16,1651.9274454405215,-2323.5834519411774,2804.0881780938503,1651.9274454405215,1651.9274454405215,-1370.4717434532593,-1370.4717434532593,-1370.4717434532593,-98.72540762304905,-98.72540762304905,-98.72540762304905,-1271.7463358302107,-1271.7463358302107,-1271.7463358302107,0.0,0.0,0.0,281.4557019872623
2016-02-19,1654.269176349211,-2062.267189625002,3350.685122400464,1654.269176349211,1654.269176349211,-1017.2411939699157,-1017.2411939699157,-1017.2411939699157,317.22282296147694,317.22282296147694,317.22282296147694,-1334.4640169313925,-1334.4640169313925,-1334.4640169313925,0.0,0.0,0.0,637.0279823792953
2016-02-20,1655.0497533187738,-2311.16767316369,3075.0809135041786,1655.0497533187738,1655.0497533187738,-1331.8760445570667,-1331.8760445570667,-1331.8760445570667,-1.781404489067922,-1.781404489067922,-1.781404489067922,-1330.0946400679989,-1330.0946400679989,-1330.0946400679989,0.0,0.0,0.0,323.1737087617071
2016-02-21,1655.8303302883369,-2067.4103461034892,3032.8525188976764,1655.8303302883369,1655.8303302883369,-1166.5173746418577,-1166.5173746418577,-1166.5173746418577,145.78373138344992,145.78373138344992,145.78373138344992,-1312.3011060253075,-1312.3011060253075,-1312.3011060253075,0.0,0.0,0.0,489.31295564647917
2016-02-22,1656.6109072579,-1855.3321293402876,3447.5198692785493,1656.6109072579,1656.6109072579,-879.9049113797179,-879.9049113797179,-879.9049113797179,401.1083336377418,401.1083336377418,401.1083336377418,-1281.01324501746,-1281.01324501746,-1281.01324501746,0.0,0.0,0.0,776.7059958781821
2016-02-23,1657.391484227463,-2152.8921529715553,2871.9904035904183,1657.391484227463,1657.391484227463,-1335.1589528442123,-1335.1589528442123,-1335.1589528442123,-98.72540762411131,-98.72540762411131,-98.72540762411131,-1236.4335452201008,-1236.4335452201008,-1236.4335452201008,0.0,0.0,0.0,322.2325313832507
2016-02-25,1658.9526381665892,-1850.0582509208293,3393.3131755724567,1658.9526381665892,1658.9526381665892,-1002.584619966699,-1002.584619966699,-1002.584619966699,106.95281404637363,106.95281404637363,106.95281404637363,-1109.5374340130727,-1109.5374340130727,-1109.5374340130727,0.0,0.0,0.0,656.3680181998901
2016-02-27,1660.5137921057153,-1887.3520334666991,3464.229227904179,1660.5137921057153,1660.5137921057153,-940.1400787969858,-940.1400787969858,-940.1400787969858,-1.7814044897783776,-1.7814044897783776,-1.7814044897783776,-938.3586743072073,-938.3586743072073,-938.3586743072073,0.0,0.0,0.0,720.3737133087295
2016-02-28,1661.2943690752784,-1791.3690070708965,3679.1804385238247,1661.2943690752784,1661.2943690752784,-693.4590792134555,-693.4590792134555,-693.4590792134555,145.783731384072,145.783731384072,145.783731384072,-839.2428105975275,-839.2428105975275,-839.2428105975275,0.0,0.0,0.0,967.8352898618228
2016-02-29,1662.0749460448412,-1479.5786067354693,4027.9262983118742,1662.0749460448412,1662.0749460448412,-332.003938071595,-332.003938071595,-332.003938071595,401.1083336374688,401.1083336374688,401.1083336374688,-733.1122717090637,-733.1122717090637,-733.1122717090637,0.0,0.0,0.0,1330.0710079732462
2016-03-01,1662.8555230144045,-1602.3983294930872,3490.0968607741147,1662.8555230144045,1662.8555230144045,-720.3641700562765,-720.3641700562765,-720.3641700562765,-98.72540762473615,-98.72540762473615,-98.72540762473615,-621.6387624315404,-621.6387624315404,-621.6387624315404,0.0,0.0,0.0,942.491352958128
2016-03-03,1664.4166769535304,-981.847780022535,3995.9023168886633,1664.4166769535304,1664.4166769535304,-282.82291365235056,-282.82291365235056,-282.82291365235056,106.95281404287267,106.95281404287267,106.95281404287267,-389.7757276952232,-389.7757276952232,-389.7757276952232,0.0,0.0,0.0,1381.59376330118
2016-03-04,1665.1972539230935,-1048.1954238603098,4069.049243488281,1665.1972539230935,1665.1972539230935,44.1809330548257,44.1809330548257,44.1809330548257,317.22282296118254,317.22282296118254,317.22282296118254,-273.04188990635686,-273.04188990635686,-273.04188990635686,0.0,0.0,0.0,1709.3781869779193
2016-03-05,1665.9778308926568,-1010.2681848713306,4172.24265131375,1665.9778308926568,1665.9778308926568,-159.98123314738402,-159.98123314738402,-159.98123314738402,-1.7814044893058907,-1.7814044893058907,-1.7814044893058907,-158.19982865807816,-158.19982865807816,-158.19982865807816,0.0,0.0,0.0,1505.9965977452728
2016-03-06,1666.7584078622197,-751.0511282502156,4255.7509595121865,1666.7584078622197,1666.7584078622197,98.77831708342306,98.77831708342306,98.77831708342306,145.78373138469416,145.78373138469416,145.78373138469416,-47.005414301271074,-47.005414301271074,-47.005414301271074,0.0,0.0,0.0,1765.5367249456426
2016-03-07,1667.538984831783,-284.3054265159604,4913.283679443641,1667.538984831783,1667.538984831783,459.9878043922684,459.9878043922684,459.9878043922684,401.1083336371957,401.1083336371957,401.1083336371957,58.879470755072596,58.879470755072596,58.879470755072596,0.0,0.0,0.0,2127.5267892240513
2016-03-08,1668.3195618013458,-1190.910191520344,4228.941208374608,1668.3195618013458,1668.3195618013458,59.194098810743164,59.194098810743164,59.194098810743164,-98.72540762380356,-98.72540762380356,-98.72540762380356,157.91950643454672,157.91950643454672,157.91950643454672,0.0,0.0,0.0,1727.5136606120889
2016-03-09,1669.100138770909,-1634.4228182960924,3691.0566220318,1669.100138770909,1669.100138770909,-621.8257700647192,-621.8257700647192,-621.8257700647192,-870.5608899136462,-870.5608899136462,-870.5608899136462,248.73511984892693,248.73511984892693,248.73511984892693,0.0,0.0,0.0,1047.2743687061898
2016-03-10,1669.8807157404722,-794.7842511988512,4640.306748522421,1669.8807157404722,1669.8807157404722,437.080480997642,437.080480997642,437.080480997642,106.95281404305491,106.95281404305491,106.95281404305491,330.1276669545871,330.1276669545871,330.1276669545871,0.0,0.0,0.0,2106.9611967381143
2016-03-11,1670.661292710035,-457.3197117415642,4827.770220532164,1670.661292710035,1670.661292710035,718.3229259655343,718.3229259655343,718.3229259655343,317.2228229612083,317.2228229612083,317.2228229612083,401.1001030043261,401.1001030043261,401.1001030043261,0.0,0.0,0.0,2388.9842186755695
2016-03-12,1671.441869679598,-619.3034337461422,4638.618274458647,1671.441869679598,1671.441869679598,459.09134570332924,459.09134570332924,459.09134570332924,-1.7814044897649766,-1.7814044897649766,-1.7814044897649766,460.8727501930943,460.8727501930943,460.8727501930943,0.0,0.0,0.0,2130.533215382927
2016-03-13,1672.2224466491614,-446.390258260102,4869.126623260688,1672.2224466491614,1672.2224466491614,654.677626383277,654.677626383277,654.677626383277,145.78373138437448,145.78373138437448,145.78373138437448,508.89389499890257,508.89389499890257,508.89389499890257,0.0,0.0,0.0,2326.9000730324383
2016-03-14,1673.0030236187242,-95.7229400157664,5213.185645907981,1673.0030236187242,1673.0030236187242,945.9534099462077,945.9534099462077,945.9534099462077,401.10833363796013,401.10833363796013,401.10833363796013,544.8450763082473,544.8450763082473,544.8450763082473,0.0,0.0,0.0,2618.956433564932
2016-03-15,1673.7836005882873,-406.7633660775494,4619.215252346195,1673.7836005882873,1673.7836005882873,469.9156476303239,469.9156476303239,469.9156476303239,-98.7254076244284,-98.7254076244284,-98.7254076244284,568.6410552547524,568.6410552547524,568.6410552547524,0.0,0.0,0.0,2143.699248218611
2016-03-17,1675.3447545274134,-261.80390342800024,4994.361975862277,1675.3447545274134,1675.3447545274134,687.509039444355,687.509039444355,687.509039444355,106.95281404402976,106.95281404402976,106.95281404402976,580.5562254003252,580.5562254003252,580.5562254003252,0.0,0.0,0.0,2362.8537939717685
2016-03-18,1676.1253314969767,-100.971422784258,5343.860056598586,1676.1253314969767,1676.1253314969767,886.8223707123419,886.8223707123419,886.8223707123419,317.22282296123393,317.22282296123393,317.22282296123393,569.5995477511076,569.5995477511076,569.5995477511076,0.0,0.0,0.0,2562.947702209319
2016-03-19,1676.9059084665396,-452.47873246189556,4878.582822245454,1676.9059084665396,1676.9059084665396,546.5208024092767,546.5208024092767,546.5208024092767,-1.78140448861224,-1.78140448861224,-1.78140448861224,548.3022068978889,548.3022068978889,548.3022068978889,0.0,0.0,0.0,2223.4267108758163
2016-03-20,1677.6864854361027,-341.12071948884983,5047.011846751393,1677.6864854361027,1677.6864854361027,663.357144109098,663.357144109098,663.357144109098,145.78373138369273,145.78373138369273,145.78373138369273,517.5734127254053,517.5734127254053,517.5734127254053,0.0,0.0,0.0,2341.043629545201
2016-03-21,1678.4670624056657,-153.42501591424465,5138.710128944381,1678.4670624056657,1678.4670624056657,879.5667701432765,879.5667701432765,879.5667701432765,401.10833363692177,401.10833363692177,401.10833363692177,478.4584365063546,478.4584365063546,478.4584365063546,0.0,0.0,0.0,2558.033832548942
2016-03-22,1679.2476393752288,-699.9517699313103,4768.601461944587,1679.2476393752288,1679.2476393752288,333.3854237898372,333.3854237898372,333.3854237898372,-98.72540762505326,-98.72540762505326,-98.72540762505326,432.1108314148905,432.1108314148905,432.1108314148905,0.0,0.0,0.0,2012.633063165066
2016-03-24,1680.808793314355,-284.19618507482556,4721.465097643841,1680.808793314355,1680.808793314355,429.6493002364743,429.6493002364743,429.6493002364743,106.95281404316304,106.95281404316304,106.95281404316304,322.6964861933112,322.6964861933112,322.6964861933112,0.0,0.0,0.0,2110.4580935508293
2016-03-25,1681.6016006242219,-398.13203807974713,4894.475277264666,1681.6016006242219,1681.6016006242219,579.4336601905403,579.4336601905403,579.4336601905403,317.2228229609138,317.2228229609138,317.2228229609138,262.21083722962646,262.21083722962646,262.21083722962646,0.0,0.0,0.0,2261.0352608147623
2016-03-26,1682.3944079340888,-795.5594323669948,4448.694745383724,1682.3944079340888,1682.3944079340888,197.81352866177755,197.81352866177755,197.81352866177755,-1.7814044890713019,-1.7814044890713019,-1.7814044890713019,199.59493315084887,199.59493315084887,199.59493315084887,0.0,0.0,0.0,1880.2079365958664
2016-03-27,1683.1872152439557,-613.3898717712565,4642.494288035109,1683.1872152439557,1683.1872152439557,281.88204260971804,281.88204260971804,281.88204260971804,145.7837313833732,145.7837313833732,145.7837313833732,136.09831122634492,136.09831122634492,136.09831122634492,0.0,0.0,0.0,1965.0692578536737
2016-03-28,1683.9800225538227,-635.6071390404776,5004.0564133112675,1683.9800225538227,1683.9800225538227,474.0133639638095,474.0133639638095,474.0133639638095,401.1083336374141,401.1083336374141,401.1083336374141,72.90503032639545,72.90503032639545,72.90503032639545,0.0,0.0,0.0,2157.993386517632
2016-03-29,1684.7728298636896,-1027.0248378566796,4111.871884141852,1684.7728298636896,1684.7728298636896,-87.61538784725145,-87.61538784725145,-87.61538784725145,-98.72540762567816,-98.72540762567816,-98.72540762567816,11.110019778426675,11.110019778426675,11.110019778426675,0.0,0.0,0.0,1597.1574420164382
2016-03-30,1685.5656371735565,-1693.759969650236,3494.8362326000706,1685.5656371735565,1685.5656371735565,-918.8623877689032,-918.8623877689032,-918.8623877689032,-870.5608899135826,-870.5608899135826,-870.5608899135826,-48.30149785532056,-48.30149785532056,-48.30149785532056,0.0,0.0,0.0,766.7032494046533
2016-03-31,1686.3584444834237,-912.8321357149481,4356.800257357546,1686.3584444834237,1686.3584444834237,2.4817128895555842,2.4817128895555842,2.4817128895555842,106.9528140437416,106.9528140437416,106.9528140437416,-104.47110115418602,-104.47110115418602,-104.47110115418602,0.0,0.0,0.0,1688.8401573729793
2016-04-01,1687.1512517932904,-827.5077488726538,4265.217944167788,1687.1512517932904,1687.1512517932904,160.5423522448348,160.5423522448348,160.5423522448348,317.2228229616765,317.2228229616765,317.2228229616765,-156.68047071684165,-156.68047071684165,-156.68047071684165,0.0,0.0,0.0,1847.6936040381252
2016-04-02,1687.9440591031575,-1020.2674372936019,4137.796331360836,1687.9440591031575,1687.9440591031575,-206.14209423829178,-206.14209423829178,-206.14209423829178,-1.7814044895303998,-1.7814044895303998,-1.7814044895303998,-204.36068974876136,-204.36068974876136,-204.36068974876136,0.0,0.0,0.0,1481.8019648648658
2016-04-03,1688.7368664130242,-1260.9556893815102,4111.334755581281,1688.7368664130242,1688.7368664130242,-101.31371286059877,-101.31371286059877,-101.31371286059877,145.78373138493697,145.78373138493697,145.78373138493697,-247.09744424553577,-247.09744424553577,-247.09744424553577,0.0,0.0,0.0,1587.4231535524254
